ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;GRUPO NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
484178670;6 AS 8:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
484305330;18 AS 20:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
484533360;21 AS 23:59;Ago;2020;Ter;CONSUMADO;VÍTIMA;Difamação;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;Não Informado;12ª RISP - PORANGATU
484579590;6 AS 8:59;Ago;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
484525440;12 AS 14:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Estoquista;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
484780440;21 AS 23:59;Ago;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
484425120;15 AS 17:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;12 A 17;Estudante;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
485114130;21 AS 23:59;Ago;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Secretário;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
485343570;15 AS 17:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
485642040;3 AS 5:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cuidador de Crianças;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
485909670;18 AS 20:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Calúnia;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
485922150;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Auxiliar de Costura;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
485518980;0 AS 2:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Massagista;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
486077490;15 AS 17:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
486061560;12 AS 14:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Auxiliar de Produção;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
446899410;18 AS 20:59;Mai;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
486455610;15 AS 17:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
486426210;0 AS 2:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
486580320;3 AS 5:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
486679260;18 AS 20:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
486498480;15 AS 17:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;03ª RISP - ANÁPOLIS
485232720;12 AS 14:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
486987450;18 AS 20:59;Ago;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
487072800;21 AS 23:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Desempregado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
487122150;0 AS 2:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Difamação;30 A 34;Desempregado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
480136260;0 AS 2:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Recepcionista;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
487467900;21 AS 23:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
487337370;0 AS 2:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;04ª RISP - CIDADE DE GOIÁS
487964670;18 AS 20:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Costureiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
488028330;18 AS 20:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
488193900;9 AS 11:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Serviços Gerais;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
488679570;15 AS 17:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Costura;FEMININO;NÃO INFORMADO;02. FUNDAMENTAL COMPLETO;01ª RISP - GOIÂNIA
488722020;18 AS 20:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Vendedor;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
488882820;12 AS 14:59;Mai;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Professor;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
439648890;3 AS 5:59;Abr;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cozinheiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
488946600;9 AS 11:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Manicure e Pedicure;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
489148590;21 AS 23:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Autônomo;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
489205680;15 AS 17:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Médico;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
489231120;18 AS 20:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Vendedor;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
489252960;9 AS 11:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Tosador;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
489523440;21 AS 23:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
489623910;9 AS 11:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
438925890;15 AS 17:59;Abr;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Auxiliar Administrativo;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
490053990;18 AS 20:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
490075020;9 AS 11:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Empresário;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
489910740;0 AS 2:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Farmacêutico;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
490419390;15 AS 17:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Comerciante;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;16ª RISP - TRINDADE
490519320;15 AS 17:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
490676970;15 AS 17:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
490924740;0 AS 2:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
491115930;0 AS 2:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;12 A 17;Estudante;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
490055520;9 AS 11:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
490295430;18 AS 20:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Operador de Caixa;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
490600140;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Costureiro;FEMININO;NÃO INFORMADO;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
490516050;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;04ª RISP - CIDADE DE GOIÁS
437170680;12 AS 14:59;Abr;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
490840980;15 AS 17:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Vendedor;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
491499570;9 AS 11:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
491470920;15 AS 17:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Vendedor;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
491527170;9 AS 11:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Estudante;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
491025390;0 AS 2:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
490786620;6 AS 8:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
491918970;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Veterinário;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
490478790;0 AS 2:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
491934570;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Cabeleireiro;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;16ª RISP - TRINDADE
492156810;0 AS 2:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
492247200;18 AS 20:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
492302070;6 AS 8:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
491875830;3 AS 5:59;Ago;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Auxiliar de Produção;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
492566070;21 AS 23:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Autônomo;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;14ª RISP - JATAÍ
492581010;6 AS 8:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;07ª RISP - IPORÁ
492609360;6 AS 8:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Difamação;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;09ª RISP - CATALÃO
492652770;12 AS 14:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
492680070;9 AS 11:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
492837960;12 AS 14:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Cabeleireiro;FEMININO;NÃO INFORMADO;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
492921960;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Auxiliar de Estética;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
493226520;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
493414140;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
493539300;18 AS 20:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Frentista;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
493555050;18 AS 20:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Manicure e Pedicure;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
493708230;0 AS 2:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Desempregado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
493730820;3 AS 5:59;Jul;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Desempregado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
493782330;0 AS 2:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
489689850;9 AS 11:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Vigilante;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
489689850;9 AS 11:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
494055630;12 AS 14:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
493410270;15 AS 17:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Auxiliar de Cozinha;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
494408040;18 AS 20:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
494421270;21 AS 23:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Vendedor;FEMININO;NÃO INFORMADO;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
494459040;9 AS 11:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Do Lar;FEMININO;NÃO INFORMADO;01. FUNDAMENTAL INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
494488020;18 AS 20:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
492799800;15 AS 17:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Consultor de Vendas;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
399429840;15 AS 17:59;Jan;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Empregada Doméstica;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
494082990;12 AS 14:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
494544510;6 AS 8:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;25 A 29;Frentista;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
494997540;18 AS 20:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
495032790;15 AS 17:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;30 A 34;Autônomo;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
495242070;0 AS 2:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
495313110;18 AS 20:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
495464370;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Funcionário Público;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
495681990;9 AS 11:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
495501480;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
495996330;12 AS 14:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
496411200;9 AS 11:59;Set;2020;Qui;CONSUMADO;VÍTIMA;Injúria;35 A 64;Funcionário Público;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
496379550;21 AS 23:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
495535410;0 AS 2:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Estudante;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
496570530;18 AS 20:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;08ª RISP - RIO VERDE
496733520;21 AS 23:59;Set;2020;Seg;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;14ª RISP - JATAÍ
497079270;12 AS 14:59;Set;2020;Ter;CONSUMADO;VÍTIMA;Injúria;18 A 24;Do Lar;FEMININO;PARDA;03. MÉDIO INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
497249100;21 AS 23:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;30 A 34;Empresário;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
497029110;0 AS 2:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;12 A 17;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
497447550;18 AS 20:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
497458110;6 AS 8:59;Out;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
497475210;6 AS 8:59;Out;2020;Qui;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
497506260;12 AS 14:59;Set;2020;Sex;CONSUMADO;VÍTIMA;Injúria;35 A 64;Trainee em Administração de Empresas;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
497363400;18 AS 20:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;Esteticista;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
496545540;12 AS 14:59;Set;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
497760120;0 AS 2:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Do Lar;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
497855730;12 AS 14:59;Set;2020;Dom;CONSUMADO;VÍTIMA;Injúria;18 A 24;Comerciante;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
497967000;15 AS 17:59;Ago;2020;Seg;CONSUMADO;VÍTIMA;Injúria;30 A 34;Médico;FEMININO;NÃO INFORMADO;07. ESPECIALIZAÇÃO;01ª RISP - GOIÂNIA
498108690;0 AS 2:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
498145800;0 AS 2:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
498191220;3 AS 5:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;VIGILANTE;FEMININO;NÃO INFORMADA;02. FUNDAMENTAL COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
498268860;3 AS 5:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
498299160;12 AS 14:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
498342180;21 AS 23:59;Out;2020;Sex;CONSUMADO;VÍTIMA;Injúria;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;16ª RISP - TRINDADE
498285330;15 AS 17:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;PARDA;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
498158490;3 AS 5:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;18 A 24;Estudante;FEMININO;BRANCA;05. SUPERIOR INCOMPLETO;08ª RISP - RIO VERDE
498379770;15 AS 17:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;Injúria;35 A 64;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
498578760;12 AS 14:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
498639000;12 AS 14:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Não Informado;FEMININO;BRANCA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
498577020;12 AS 14:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;30 A 34;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;01ª RISP - GOIÂNIA
498861810;15 AS 17:59;Set;2020;Quar;CONSUMADO;VÍTIMA;Injúria;35 A 64;DO LAR;FEMININO;PARDA;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
498884940;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;35 A 64;Professor;FEMININO;PARDA;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
498967350;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;Injúria;25 A 29;Auxiliar de Costura;FEMININO;NÃO INFORMADO;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
