ID;Faixa Horário;Mês do Fato;Ano do Fato;Dia da Semana;CONSUMAÇÃO;QUALIFICACAO_CATEGORIA;UF;GRUPO NATUREZA;NATUREZA;Faixa Etária;PROFISSAO;SEXO;Cor;Grau de Instrução;RISP
503572200;12 AS 14:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
503756010;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;17ª RISP - ÁGUAS LINDAS
503797440;6 AS 8:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
503813610;9 AS 11:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;12 A 17;Não Informado;FEMININO;BRANCA;Não Informado;07ª RISP - IPORÁ
503835360;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;03ª RISP - ANÁPOLIS
503844150;15 AS 17:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Comerciante;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
503874750;18 AS 20:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Gerente de Limpeza;FEMININO;NÃO INFORMADA;03. MÉDIO INCOMPLETO;16ª RISP - TRINDADE
503923320;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;30 A 34;Cuidador de Crianças;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;15ª RISP - GOIANÉSIA
503945880;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Autônomo;FEMININO;BRANCA;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
504256560;12 AS 14:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
504231270;12 AS 14:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
504500130;6 AS 8:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
504110190;21 AS 23:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
504838770;15 AS 17:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Do Lar;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;16ª RISP - TRINDADE
504860820;3 AS 5:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Estudante;FEMININO;BRANCA;05. SUPERIOR INCOMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
504926910;21 AS 23:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Do Lar;FEMININO;NEGRA;01. FUNDAMENTAL INCOMPLETO;04ª RISP - CIDADE DE GOIÁS
505030440;3 AS 5:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;16ª RISP - TRINDADE
505190100;0 AS 2:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NEGRA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
504878490;0 AS 2:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Empresário;FEMININO;PARDA;99. NÃO INFORMADO;02ª RISP - APARECIDA DE GOIÂNIA
505257420;9 AS 11:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
505573230;0 AS 2:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;ARTESÃ;FEMININO;BRANCA;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
505653690;21 AS 23:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
505956810;6 AS 8:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
506009700;21 AS 23:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Autônomo;FEMININO;PARDA;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
506085060;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Autônomo;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
506080080;15 AS 17:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
506227710;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Atendente;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
506230770;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
506287260;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
506410140;12 AS 14:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Terapeuta Ocupacional;FEMININO;PARDA;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
505457550;18 AS 20:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
505588050;0 AS 2:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
506784300;12 AS 14:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;06ª RISP - ITUMBIARA
506789790;12 AS 14:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;18ª RISP - URUAÇU
506255610;0 AS 2:59;Out;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Técnico em Enfermagem;FEMININO;NEGRA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
506813760;15 AS 17:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
506912700;15 AS 17:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
506954130;21 AS 23:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
506939430;21 AS 23:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;12 A 17;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
506939430;21 AS 23:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
507026640;6 AS 8:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
503268540;0 AS 2:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Funcionário Público;FEMININO;BRANCA;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
507232140;15 AS 17:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;04ª RISP - CIDADE DE GOIÁS
507337830;21 AS 23:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
507554910;12 AS 14:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Diarista;FEMININO;PARDA;01. FUNDAMENTAL INCOMPLETO;01ª RISP - GOIÂNIA
507131940;18 AS 20:59;Out;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;12 A 17;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
507563880;15 AS 17:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;BRANCA;99. NÃO INFORMADO;03ª RISP - ANÁPOLIS
507958620;15 AS 17:59;Out;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
508151970;15 AS 17:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Vigilante;FEMININO;NÃO INFORMADO;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
508207620;6 AS 8:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
508386030;15 AS 17:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
508759620;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Professor;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
508835160;15 AS 17:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
508840890;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Operador de Telemarketing;FEMININO;PARDA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
508810230;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
508839900;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
508877760;0 AS 2:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
509308980;21 AS 23:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Autônomo;FEMININO;PARDA;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
506206380;21 AS 23:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Não Informado;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
502468110;21 AS 23:59;Out;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NEGRA;Não Informado;01ª RISP - GOIÂNIA
509419200;21 AS 23:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;COSTUREIRA;FEMININO;PARDA;04. MÉDIO COMPLETO;11ª RISP - FORMOSA
509559390;9 AS 11:59;Out;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
509677590;6 AS 8:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
509735760;12 AS 14:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;03ª RISP - ANÁPOLIS
507809190;0 AS 2:59;Out;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;NAO INF;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
458514210;21 AS 23:59;Jun;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;25 A 29;Funcionário Público;FEMININO;NÃO INFORMADO;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
510700260;21 AS 23:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Empregada Doméstica;FEMININO;BRANCA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
510823680;12 AS 14:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;03. MÉDIO INCOMPLETO;01ª RISP - GOIÂNIA
510914550;21 AS 23:59;Nov;2020;Sex;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
510916020;15 AS 17:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
511078770;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Secretário;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
511067280;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Estudante;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
511076400;21 AS 23:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;02. FUNDAMENTAL COMPLETO;01ª RISP - GOIÂNIA
511136520;6 AS 8:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
511331340;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
511420170;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129 Caput do CPB Lesão corporal dolosa;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
511418850;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
511626000;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
511419720;21 AS 23:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Desempregado;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;02ª RISP - APARECIDA DE GOIÂNIA
511650060;12 AS 14:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
511242480;6 AS 8:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
511454670;0 AS 2:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Autônomo;FEMININO;PARDA;05. SUPERIOR INCOMPLETO;01ª RISP - GOIÂNIA
511557540;18 AS 20:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Do Lar;FEMININO;NÃO INFORMADA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
512048100;21 AS 23:59;Nov;2020;Seg;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;30 A 34;Não Informado;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
512132010;18 AS 20:59;Nov;2020;Ter;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;99. NÃO INFORMADO;07ª RISP - IPORÁ
512193240;0 AS 2:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Do Lar;FEMININO;BRANCA;04. MÉDIO COMPLETO;01ª RISP - GOIÂNIA
505999740;9 AS 11:59;Out;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
511041780;18 AS 20:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;07ª RISP - IPORÁ
512491950;18 AS 20:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;PARDA;99. NÃO INFORMADO;01ª RISP - GOIÂNIA
512575140;0 AS 2:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Do Lar;FEMININO;PARDA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
512666520;21 AS 23:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Empresário;FEMININO;BRANCA;06. SUPERIOR COMPLETO;01ª RISP - GOIÂNIA
512803710;21 AS 23:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;01ª RISP - GOIÂNIA
513015900;21 AS 23:59;Nov;2020;Quar;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;02ª RISP - APARECIDA DE GOIÂNIA
512830560;12 AS 14:59;Nov;2020;Qui;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;NÃO INFORMADA;Não Informado;01ª RISP - GOIÂNIA
513336000;3 AS 5:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;35 A 64;Não Informado;FEMININO;PARDA;Não Informado;16ª RISP - TRINDADE
513371190;6 AS 8:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;BRANCA;Não Informado;16ª RISP - TRINDADE
513381600;9 AS 11:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;PARDA;Não Informado;16ª RISP - TRINDADE
513452190;12 AS 14:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;NÃO INFORMADO;Não Informado;15ª RISP - GOIANÉSIA
513340530;3 AS 5:59;Nov;2020;Sáb;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;25 A 29;Não Informado;FEMININO;BRANCA;Não Informado;01ª RISP - GOIÂNIA
513683790;0 AS 2:59;Nov;2020;Dom;CONSUMADO;VÍTIMA;GO;Lesão corporal;Art. 129, § 9° do CPB Lesão corporal dolosa - Violência Doméstica;18 A 24;Não Informado;FEMININO;PARDA;Não Informado;08ª RISP - RIO VERDE
